   2.840   0.315    0.4956E-01    0.1823E-01    0.1385E-01    0.6319E+04
   2.860   0.316    0.4937E-01    0.1836E-01    0.1398E-01    0.6320E+04
   2.880   0.318    0.4918E-01    0.1849E-01    0.1411E-01    0.6320E+04
   2.900   0.319    0.4898E-01    0.1862E-01    0.1424E-01    0.6321E+04
   2.920   0.320    0.4879E-01    0.1875E-01    0.1436E-01    0.6322E+04
   2.940   0.322    0.4860E-01    0.1887E-01    0.1449E-01    0.6322E+04
   2.960   0.323    0.4841E-01    0.1900E-01    0.1461E-01    0.6323E+04
   2.980   0.324    0.4822E-01    0.1912E-01    0.1474E-01    0.6323E+04
   3.000   0.325    0.4802E-01    0.1925E-01    0.1486E-01    0.6324E+04
   3.020   0.327    0.4783E-01    0.1937E-01    0.1498E-01    0.6325E+04
   3.040   0.328    0.4764E-01    0.1949E-01    0.1510E-01    0.6325E+04
   3.060   0.329    0.4745E-01    0.1961E-01    0.1522E-01    0.6326E+04
   3.080   0.330    0.4726E-01    0.1973E-01    0.1534E-01    0.6326E+04
   3.100   0.332    0.4706E-01    0.1985E-01    0.1546E-01    0.6327E+04
   3.120   0.333    0.4687E-01    0.1996E-01    0.1557E-01    0.6327E+04
   3.140   0.334    0.4668E-01    0.2008E-01    0.1569E-01    0.6328E+04
   3.160   0.335    0.4649E-01    0.2019E-01    0.1580E-01    0.6328E+04
   3.180   0.337    0.4630E-01    0.2030E-01    0.1592E-01    0.6329E+04
   3.200   0.338    0.4611E-01    0.2041E-01    0.1603E-01    0.6329E+04
   3.220   0.339    0.4592E-01    0.2052E-01    0.1614E-01    0.6330E+04
   3.240   0.340    0.4572E-01    0.2063E-01    0.1626E-01    0.6330E+04
   3.260   0.341    0.4553E-01    0.2074E-01    0.1636E-01    0.6331E+04
   3.280   0.342    0.4534E-01    0.2084E-01    0.1648E-01    0.6331E+04
   3.300   0.344    0.4515E-01    0.2095E-01    0.1659E-01    0.6332E+04
   3.320   0.345    0.4496E-01    0.2105E-01    0.1669E-01    0.6332E+04
   3.340   0.346    0.4477E-01    0.2115E-01    0.1680E-01    0.6332E+04
   3.360   0.347    0.4458E-01    0.2125E-01    0.1690E-01    0.6333E+04
   3.380   0.348    0.4439E-01    0.2135E-01    0.1701E-01    0.6333E+04
   3.400   0.349    0.4420E-01    0.2145E-01    0.1711E-01    0.6334E+04
   3.420   0.350    0.4401E-01    0.2155E-01    0.1722E-01    0.6334E+04
   3.440   0.352    0.4383E-01    0.2164E-01    0.1732E-01    0.6335E+04
   3.460   0.353    0.4364E-01    0.2174E-01    0.1742E-01    0.6335E+04
   3.480   0.354    0.4345E-01    0.2183E-01    0.1752E-01    0.6335E+04
   3.500   0.355    0.4326E-01    0.2192E-01    0.1762E-01    0.6336E+04
   3.520   0.356    0.4307E-01    0.2201E-01    0.1772E-01    0.6336E+04
   3.540   0.357    0.4289E-01    0.2210E-01    0.1781E-01    0.6336E+04
   3.560   0.358    0.4270E-01    0.2219E-01    0.1791E-01    0.6337E+04
   3.580   0.359    0.4251E-01    0.2228E-01    0.1801E-01    0.6337E+04
   3.600   0.360    0.4233E-01    0.2237E-01    0.1810E-01    0.6338E+04
   3.620   0.361    0.4214E-01    0.2245E-01    0.1819E-01    0.6338E+04
   3.640   0.362    0.4195E-01    0.2254E-01    0.1828E-01    0.6338E+04
   3.660   0.363    0.4177E-01    0.2262E-01    0.1838E-01    0.6339E+04
   3.680   0.365    0.4158E-01    0.2270E-01    0.1847E-01    0.6339E+04
   3.700   0.366    0.4140E-01    0.2278E-01    0.1856E-01    0.6339E+04
   3.720   0.367    0.4121E-01    0.2286E-01    0.1865E-01    0.6340E+04
   3.740   0.368    0.4103E-01    0.2294E-01    0.1873E-01    0.6340E+04
   3.760   0.369    0.4084E-01    0.2302E-01    0.1882E-01    0.6340E+04
   3.780   0.370    0.4066E-01    0.2310E-01    0.1891E-01    0.6341E+04
   3.800   0.371    0.4048E-01    0.2317E-01    0.1899E-01    0.6341E+04
   3.820   0.372    0.4029E-01    0.2325E-01    0.1908E-01    0.6341E+04
   3.840   0.373    0.4011E-01    0.2332E-01    0.1916E-01    0.6342E+04
   3.860   0.374    0.3993E-01    0.2339E-01    0.1924E-01    0.6342E+04
   3.880   0.375    0.3975E-01    0.2346E-01    0.1932E-01    0.6342E+04
   3.900   0.376    0.3956E-01    0.2353E-01    0.1940E-01    0.6342E+04
   3.920   0.377    0.3938E-01    0.2360E-01    0.1948E-01    0.6343E+04
   3.940   0.378    0.3920E-01    0.2367E-01    0.1956E-01    0.6343E+04
   3.960   0.379    0.3902E-01    0.2374E-01    0.1964E-01    0.6343E+04
   3.980   0.380    0.3884E-01    0.2380E-01    0.1972E-01    0.6343E+04
