   2.200    0.1264E+01    0.3819E+01    0.2420E+03    0.3545E+02    0.2486E+02
   2.220    0.1271E+01    0.3770E+01    0.2412E+03    0.3585E+02    0.2524E+02
   2.240    0.1279E+01    0.3721E+01    0.2403E+03    0.3625E+02    0.2562E+02
   2.260    0.1286E+01    0.3674E+01    0.2395E+03    0.3665E+02    0.2601E+02
   2.280    0.1294E+01    0.3627E+01    0.2386E+03    0.3705E+02    0.2641E+02
   2.300    0.1301E+01    0.3581E+01    0.2378E+03    0.3745E+02    0.2681E+02
   2.320    0.1308E+01    0.3536E+01    0.2369E+03    0.3785E+02    0.2722E+02
   2.340    0.1316E+01    0.3492E+01    0.2361E+03    0.3824E+02    0.2764E+02
   2.360    0.1323E+01    0.3448E+01    0.2353E+03    0.3864E+02    0.2805E+02
   2.380    0.1330E+01    0.3405E+01    0.2344E+03    0.3903E+02    0.2845E+02
   2.400    0.1337E+01    0.3363E+01    0.2336E+03    0.3942E+02    0.2885E+02
   2.420    0.1344E+01    0.3322E+01    0.2328E+03    0.3981E+02    0.2926E+02
   2.440    0.1351E+01    0.3281E+01    0.2320E+03    0.4020E+02    0.2966E+02
   2.460    0.1358E+01    0.3241E+01    0.2312E+03    0.4059E+02    0.3007E+02
   2.480    0.1365E+01    0.3202E+01    0.2304E+03    0.4097E+02    0.3048E+02
   2.500    0.1372E+01    0.3163E+01    0.2295E+03    0.4136E+02    0.3088E+02
   2.520    0.1379E+01    0.3125E+01    0.2287E+03    0.4175E+02    0.3128E+02
   2.540    0.1386E+01    0.3088E+01    0.2279E+03    0.4214E+02    0.3168E+02
   2.560    0.1393E+01    0.3051E+01    0.2272E+03    0.4252E+02    0.3208E+02
   2.580    0.1400E+01    0.3015E+01    0.2264E+03    0.4291E+02    0.3248E+02
   2.600    0.1407E+01    0.2979E+01    0.2256E+03    0.4329E+02    0.3287E+02
   2.620    0.1414E+01    0.2944E+01    0.2248E+03    0.4368E+02    0.3326E+02
   2.640    0.1421E+01    0.2910E+01    0.2240E+03    0.4406E+02    0.3365E+02
   2.660    0.1427E+01    0.2876E+01    0.2233E+03    0.4444E+02    0.3403E+02
   2.680    0.1434E+01    0.2843E+01    0.2225E+03    0.4482E+02    0.3440E+02
   2.700    0.1441E+01    0.2810E+01    0.2218E+03    0.4520E+02    0.3478E+02
